unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|breadcrumb|pdp_url|fat_%|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|upc|ingredients|servings_per_pack
39984|dirk|2025-03-27|Vergeer Kaas xxo plakken 48+|Vergeer||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Vergeer kaas xxo plakken 48+|3.19|3.19||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Vergeer kaas xxo plakken 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/vergeer%20kaas%20xxo%20plakken%2048%2b/39984|||kaas 48+, extra oud||Gekoeld bewaren max 7°C. Na openen beperkt houdbaar||Bevat Melk(eiwit), Vrij van Lactose||Non-Organic|39984_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/169288_1_393828_638284005963815991.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, dierlijk stremsel, kleurstof (carotenen), conserveermiddel (natriumnitraat). lactosevrij (<0,01g/100g)|
48590|dirk|2025-03-27|Uniekaas Oud plakken 48+|Uniekaas||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Uniekaas oud plakken 48+|2.99|2.99||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Uniekaas oud plakken 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/uniekaas%20oud%20plakken%2048%2b/48590|||Goudse kaas 48+ oud||Gekoeld bewaren, max 7°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|48590_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/157641_1_402394_638312346531263326.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, zuursel, stremsel.|
83023|dirk|2025-03-27|1 de Beste Oud 48+ plakken|1 de Beste||190|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|1 de beste oud 48+ plakken|2.65|2.65||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>1 de beste oud 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/1%20de%20beste%20oud%2048%2b%20plakken/83023|||Gouda kaas oud 48+ Oude kaas in plakken van 1 de Beste heeft een volle, pittige smaak, perfect voor op een broodje of cräcker. Ook heerlijk in een tosti voor extra smaak. Bij Dirk vind je deze kaas voor de laagste prijs.||Bewaaradvies: Gekoeld bewaren (max.7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit)|D|Non-Organic|83023_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/210340_1_443941_638706507592905015.png||||||||||||Ingrediënten: MELK, zout, zuursel, microbieel stremsel, conserveermiddel: natriumnitraat, kleurstof: carotenen.|
87024|dirk|2025-03-27|Old Amsterdam 48+ kaas plakken|Old Amsterdam||115|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Old amsterdam 48+ kaas plakken|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Old amsterdam 48+ kaas plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/old%20amsterdam%2048%2b%20kaas%20plakken/87024|||Kaas 48+||Ten minste houdbaar tot: zie onder. Gekoeld bewaren bij max. 7°C. Na opening beperkt houdbaar.||Vrij van Lactose, Bevat Melk(eiwit)||Non-Organic|87024_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/187263_1_448632_638478459452080840.png||||||||||||MELK (gepasteuriseerd), zout, zuursel (bevat MELK), microbieel stremsel, conserveermiddel (E251), kleurstof (carotenen)|
115214|dirk|2025-03-27|Beemster Kaas extra oud 48+ plakken|Beemster||125|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Beemster kaas extra oud 48+ plakken|3.49|3.49||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Beemster kaas extra oud 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/beemster%20kaas%20extra%20oud%2048%2b%20plakken/115214|||Extra Oud 48+ kaas||Koel bewaren (max 7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit), Vrij van Lactose||Non-Organic|115214_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/215281_1_475795_638774547656404825.png||||||||||||Ingrediënten: KOEMELK (gepasteuriseerd), zout, zuursel, vegetarisch stremsel, natuurlijke kleurstof annatto (E160b(ii)). Op natuurlijke wijze lactosevrij (<0,1%).|
115213|dirk|2025-03-27|Beemster Oude kaas 48+ plakken|Beemster||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Beemster oude kaas 48+ plakken|3.39|3.39||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Beemster oude kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/beemster%20oude%20kaas%2048%2b%20plakken/115213|||Oud 48+ kaas||Koel bewaren (max 7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit), Vrij van Lactose||Non-Organic|115213_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/214907_1_475794_638780640454931416.png||||||||||||Ingrediënten: KOEMELK (gepasteuriseerd), zout, zuursel, vegetarisch stremsel, natuurlijke kleurstof annatto (E160b(ii)). Op natuurlijke wijze lactosevrij (<0,1%).|
33961|dirk|2025-03-27|Vergeer Rookkaas plakken|Vergeer||175|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Vergeer rookkaas plakken|2.99|2.99||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Vergeer rookkaas plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/vergeer%20rookkaas%20plakken/33961|||Smeltkaas met rookaroma||Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|33961_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/80444_1_388402_637653051615497326.png||||||||||||Ingrediënten: 92% kaas (bevat MELK),water, smeltzout (natriumcitraten), <1% rookaroma, kleurstof (annatto norbixine, carotenen), conserveermiddel (sorbinezuur).|
68412|dirk|2025-03-27|Uniekaas Jong komijn plakken 48+|Uniekaas||125|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Uniekaas jong komijn plakken 48+|2.49|2.49||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Uniekaas jong komijn plakken 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/uniekaas%20jong%20komijn%20plakken%2048%2b/68412|||Komijn jong 48+||Gekoeld bewaren, max 7°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|68412_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/213382_1_421462_638730552692770540.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, komijnzaad (0,9%), zuursel, stremsel, kleurstof: caroteen, conserveermiddel: natriumnitraat.|
83018|dirk|2025-03-27|1 de Beste Komijn jong belegen 48+ plakken|1 de Beste||190|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|1 de beste komijn jong belegen 48+ plakken|2.99|2.99||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>1 de beste komijn jong belegen 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/1%20de%20beste%20komijn%20jong%20belegen%2048%2b%20plakken/83018|||Gouda kaas jong belegen met komijnzaad 48+ Deze jong belegen kaasplakken met komijn van 1 de Beste hebben een iets vollere smaak door de 48+ vetgehalte, heerlijk voor op brood. Bij Dirk vind je dit product altijd voor de beste prijs.||Bewaaradvies: Gekoeld bewaren (max.7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit)|D|Non-Organic|83018_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/144556_1_443936_638073109492862738.png||||||||||||Ingrediënten: MELK, zout, 1% komijnzaad, zuursel, microbieel stremsel, conserveermiddel: natriumnitraat, kleurstof: carotenen.|
102515|dirk|2025-03-27|Kroon van Holland Jonge kaas 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland jonge kaas 48+ plakken|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland jonge kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20jonge%20kaas%2048%2b%20plakken/102515|||Noord-Hollandse Gouda (BOB) 48+ jong - Planet Proof||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102515_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183858_1_461774_638447148363339687.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, conserveermiddel: E251, kleurstof: E160a|
102516|dirk|2025-03-27|Kroon van Holland Jong belegen kaas 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland jong belegen kaas 48+ plakken|2.29|2.29||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland jong belegen kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20jong%20belegen%20kaas%2048%2b%20plakken/102516|||Noord-Hollandse Gouda (BOB) 48+ jong belegen - Planet Proof||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102516_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183859_1_461775_638447148447333267.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, conserveermiddel: E251, kleurstof: E160a|
102517|dirk|2025-03-27|Kroon van Holland Belegen kaas 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland belegen kaas 48+ plakken|2.45|2.45||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland belegen kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20belegen%20kaas%2048%2b%20plakken/102517|||Noord-Hollandse Gouda (BOB) 48+ belegen - Planet Proof||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102517_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183860_1_461776_638447148435317941.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, conserveermiddel: E251, kleurstof: E160a|
102518|dirk|2025-03-27|Kroon van Holland Extra belegen kaas 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland extra belegen kaas 48+ plakken|2.49|2.49||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland extra belegen kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20extra%20belegen%20kaas%2048%2b%20plakken/102518|||Noord-Hollandse Gouda (BOB) 48+ extra belegen - Planet Proof||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102518_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183861_1_461777_638447148379351941.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, conserveermiddel: E251, kleurstof: E160a|
102519|dirk|2025-03-27|Kroon van Holland Oude kaas 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland oude kaas 48+ plakken|2.59|2.59||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland oude kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20oude%20kaas%2048%2b%20plakken/102519|||Noord-Hollandse Gouda (BOB) 48+ oud - Planet Proof||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102519_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183862_1_461778_638447148389369114.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, conserveermiddel: E251, kleurstof: E160a|
102520|dirk|2025-03-27|Kroon van Holland Jong belegen komijn 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland jong belegen komijn 48+ plakken|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland jong belegen komijn 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20jong%20belegen%20komijn%2048%2b%20plakken/102520|||Noord-Hollandse Gouda (BOB) 48+ met komijn, jong belegen||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102520_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183863_1_461779_638447148395323001.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, 1% komijn, zuursel, dierlijk stremsel, conserveermiddel: E251, kleurstof: E160b(ii)|
102521|dirk|2025-03-27|Kroon van Holland Komijn kaas oud 48+ plakken|Kroon van Holland||150|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Kroon van holland komijn kaas oud 48+ plakken|2.89|2.89||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Kroon van holland komijn kaas oud 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/kroon%20van%20holland%20komijn%20kaas%20oud%2048%2b%20plakken/102521|||Noord-Hollandse Gouda (BOB) 48+ met komijn, oud||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|102521_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/183864_1_461780_638447148414426002.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, 1% komijn, zuursel, dierlijk stremsel, conserveermiddel: E251, kleurstof: E160b(ii)|
110583|dirk|2025-03-27|Melkan Plantaardige plakken|Melkan||200|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Melkan plantaardige plakken|1.59|1.59||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Melkan plantaardige plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/melkan%20plantaardige%20plakken/110583|||Plantaardige plakken met Gouda-smaak, op basis van kokosolie.||Gekoeld bewaren (max. 7°C).||Kan sporen bevatten van Soja, Kan sporen bevatten van Noten||Non-Organic|110583_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/195154_1_467906_638568111537781142.png||||||||||||Ingrediënten :water, 21% kokosolie, gemodificeerd zetmeel (aardappel, tapioca), aardappelzetmeel, maltodextrine, zout, natuurlijke aroma's, voedingszuur: E330, kleurstof: E160a, olijfextract, extracten van paprika. Dit product kan sporen van NOTEN en SOJA bevatten.|
115999|dirk|2025-03-27|Beemster Komijn kaas 48+ plakken|Beemster||125|g|Home|Boodschappen|Zuivel & kaas|Kaas gesneden|Beemster komijn kaas 48+ plakken|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Kaas gesneden>Beemster komijn kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-gesneden/beemster%20komijn%20kaas%2048%2b%20plakken/115999|||Komijn 48+ kaas||Koel bewaren (max 7°C). Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|115999_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/218809_1_477750_638772810759824814.png||||||||||||Ingrediënten: KOEMELK (gepasteuriseerd), zout, zuursel, vegetarisch stremsel, natuurlijke kleurstof annatto (E160b(ii)), komijn.|
74423|dirk|2025-03-27|Uniekaas Belegen stuk 48+|Uniekaas||455|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Uniekaas belegen stuk 48+|6.69|4.79|4.79|4.79|2025-03-26|2025-04-01|||Geldig van dinsdag 25 maart t/m maandag 31 maart 2025|||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Uniekaas belegen stuk 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/uniekaas%20belegen%20stuk%2048%2b/74423|||Goudse kaas 48+ belegen||Gekoeld bewaren, max 7°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|74423_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/158085_1_429468_638233731950148335.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, zuursel, stremsel.|
49168|dirk|2025-03-27|Uniekaas Jong belegen stuk 48+|Uniekaas||500|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Uniekaas jong belegen stuk 48+|6.69|4.79|4.79|4.79|2025-03-26|2025-04-01|||Geldig van dinsdag 25 maart t/m maandag 31 maart 2025|||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Uniekaas jong belegen stuk 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/uniekaas%20jong%20belegen%20stuk%2048%2b/49168|||Goudse kaas 48+ jong belegen||Gekoeld bewaren, max 7°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|49168_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/158065_1_402390_638233731789450245.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, zuursel, stremsel.|
107366|dirk|2025-03-27|Leerdammer Jong belegen kaas 48+ plakken|Leerdammer||150|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Leerdammer jong belegen kaas 48+ plakken|2.99|1.89|1.89|1.89|2025-03-26|2025-04-01|||Geldig van dinsdag 25 maart t/m maandag 31 maart 2025|||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Leerdammer jong belegen kaas 48+ plakken|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/leerdammer%20jong%20belegen%20kaas%2048%2b%20plakken/107366|||Cheese, 48% fat in dry matter (48+)||Gekoeld bewaren: +4°C/+8°C||Bevat Melk(eiwit)||Non-Organic|107366_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/186905_1_463282_638733198459287356.png||||||||||||Gepasteuriseerde koeMELK, keukenzout, MELKfermenten (MELK), vegetarisch/microbieel stremsel.|
74052|dirk|2025-03-27|Uniekaas Jong stuk 48+|Uniekaas||515|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Uniekaas jong stuk 48+|6.69|4.79|4.79|4.79|2025-03-26|2025-04-01|||Geldig van dinsdag 25 maart t/m maandag 31 maart 2025|||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Uniekaas jong stuk 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/uniekaas%20jong%20stuk%2048%2b/74052|||Goudse kaas 48+ jong||Gekoeld bewaren, max 7°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|74052_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/159594_1_429467_638233731942620974.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, zuursel, vegetarisch stremsel, kleurstof: carotenen|
97757|dirk|2025-03-27|1 de Beste Belegen kaas 48+ stuk|1 de Beste||470|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|1 de beste belegen kaas 48+ stuk|4.89|4.89||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>1 de beste belegen kaas 48+ stuk|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/1%20de%20beste%20belegen%20kaas%2048%2b%20stuk/97757|||Gouda Holland 48+ Deze belegen kaas van 1 de Beste is smaakvol en veelzijdig, ideaal voor op brood of bij de borrel. Door de stevige textuur kun je het eenvoudig snijden. Bij Dirk haal je deze kaas voor de laagste prijs.||Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar||Bevat Melk(eiwit), Bevat Lactose|D|Non-Organic|97757_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/184221_1_452237_638448987222717568.png||||||||||||Ingrediënten :MELK, zout, zuursel, microbieel stemsel, conserveermiddel: natriumnitraat, kleurstof: carotenen.|
97751|dirk|2025-03-27|1 de Beste Jonge kaas 48+ stuk|1 de Beste||960|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|1 de beste jonge kaas 48+ stuk|7.39|7.39||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>1 de beste jonge kaas 48+ stuk|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/1%20de%20beste%20jonge%20kaas%2048%2b%20stuk/97751|||Gouda Holland 48+ Een groot stuk jonge kaas van 1 de Beste, ideaal voor het ontbijt of de lunch en handig om altijd iets in huis te hebben. Met Dirk geniet je van de beste kwaliteit voor de laagste prijs.||Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar||Bevat Melk(eiwit), Bevat Lactose|D|Non-Organic|97751_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/185217_1_452230_638458491627234145.png||||||||||||Ingrediënten :MELK, zout, zuursel, microbieel stremsel, conserveermiddel: natriumnitraat, kleurstof: carotenen.|
62520|dirk|2025-03-27|1 de Beste Kaas rasp jong belegen 30+|1 de Beste||175|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|1 de beste kaas rasp jong belegen 30+|2.09|2.09||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>1 de beste kaas rasp jong belegen 30+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/1%20de%20beste%20kaas%20rasp%20jong%20belegen%2030%2b/62520|||Goudse geraspte 30+ kaas Geraspte jong belegen kaas van 1 de Beste, mild en smakelijk, perfect om te gebruiken op pasta of in ovengerechten. Makkelijk en snel in gebruik. Bij Dirk haal je de beste kwaliteit voor de laagste prijs.||||Bevat Melk(eiwit)|D|Non-Organic|62520_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/215127_1_415427_638741694586052176.png||||||||||||Ingredi�«nten: MELK, aardappelzetmeel, zout, zuursel, dierlijk stremsel, kleurstof: annatto/carotenen, conserveermiddel: E251.|
75473|dirk|2025-03-27|Old Amsterdam 48+ stuk|Old Amsterdam||400|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Old amsterdam 48+ stuk|8.09|8.09||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Old amsterdam 48+ stuk|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/old%20amsterdam%2048%2b%20stuk/75473|||Kaas 48+||Ten minste houdbaar tot: zie onder. Gekoeld bewaren bij max. 7°C. Na opening beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|75473_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/94217_1_431069_638307550368692529.png||||||||||||MELK (gepasteuriseerd), zout, zuursel (bevat MELK), microbieel stremsel, conserveermiddel (E251), kleurstof (carotenen)|
68280|dirk|2025-03-27|Beemster oud stuk 48+|Beemster||400|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Beemster oud stuk 48+|8.49|8.49||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Beemster oud stuk 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/beemster%20oud%20stuk%2048%2b/68280|||Kaas 48+||Na openen beperkt houdbaar.||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|68280_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/167488_1_422952_638321949590451417.png|68280_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/174951_1_422952_638346054815750453.png||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, kleurstof: E160b(ii). Kaasdekmiddel bevat natamycine.|
68464|dirk|2025-03-27|Beemster jong belegen 48+ stuk|Beemster||400|g|Home|Boodschappen|Zuivel & kaas|Kaas stuk|Beemster jong belegen 48+ stuk|6.99|6.99||||||||||Home>Boodschappen>Zuivel & kaas>Kaas stuk>Beemster jong belegen 48+ stuk|https://www.dirk.nl/boodschappen/zuivel-kaas/kaas-stuk/beemster%20jong%20belegen%2048%2b%20stuk/68464|||Gouda 48+||Koel en donker bewaren.||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|68464_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/167484_1_422950_638321949686065977.png|68464_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/167485_1_422950_638321949695757373.png|68464_3.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/173181_1_422950_638321949705493147.png|68464_4.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/174949_1_422950_638346054782668245.png||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, kleurstof: E160b(ii). Kaasdekmiddel bevat natamycine.|
